"pr_rem";"group";"variant";"value"
99.704;"NT";"national2040";88.1158538706041
99.692;"NT";"national2040";88.1158538706041
99.68;"NT";"national2040";88.1158538706041
99.669;"NT";"national2040";88.1158538706041
99.66;"NT";"national2040";88.1158538706041
99.649;"NT";"national2040";88.1158538706041
99.638;"NT";"national2040";88.1158538706041
99.627;"NT";"national2040";88.1158538706041
99.614;"NT";"national2040";88.1158538706041
99.601;"NT";"national2040";88.1158538706041
99.588;"NT";"national2040";88.1158538706041
99.574;"NT";"national2040";88.1158538706041
99.561;"NT";"national2040";88.1158538706041
99.547;"NT";"national2040";88.1158538706041
99.534;"NT";"national2040";88.1158538706041
99.521;"NT";"national2040";88.1158538706041
99.508;"NT";"national2040";88.1158538706041
99.497;"NT";"national2040";88.1158538706041
99.484;"NT";"national2040";88.1158538706041
99.47;"NT";"national2040";88.1158538706041
99.455;"NT";"national2040";88.1158538706041
99.44;"NT";"national2040";88.1158538706041
99.424;"NT";"national2040";88.1158538706041
99.409;"NT";"national2040";88.1158538706041
99.394;"NT";"national2040";88.1158538706041
99.379;"NT";"national2040";88.1158538706041
99.364;"NT";"national2040";88.1158538706041
99.348;"NT";"national2040";88.1158538706041
99.333;"NT";"national2040";88.1158538706041
99.317;"NT";"national2040";88.1158538706041
99.3;"NT";"national2040";88.1158538706041
99.284;"NT";"national2040";88.1158538706041
99.266;"NT";"national2040";88.1157856763406
99.249;"NT";"national2040";88.1157856763406
99.233;"NT";"national2040";88.1157856763406
99.215;"NT";"national2040";88.1157856763406
99.197;"NT";"national2040";88.1157856763406
99.179;"NT";"national2040";88.1157856763406
99.16;"NT";"national2040";88.1157856763406
99.141;"NT";"national2040";88.1157856763406
99.122;"NT";"national2040";88.1157856763406
99.101;"NT";"national2040";88.1157856763406
99.08;"NT";"national2040";88.1157856763406
99.059;"NT";"national2040";88.1157856763406
99.038;"NT";"national2040";88.1157856763406
99.018;"NT";"national2040";88.1157856763406
98.998;"NT";"national2040";88.1157856763406
98.977;"NT";"national2040";88.1157856763406
98.958;"NT";"national2040";88.1157856763406
98.937;"NT";"national2040";88.1157856763406
98.915;"NT";"national2040";88.1157856763406
98.893;"NT";"national2040";88.1157856763406
98.872;"NT";"national2040";88.1157856763406
98.85;"NT";"national2040";88.1157856763406
98.826;"NT";"national2040";88.1157856763406
98.803;"NT";"national2040";88.1157856763406
98.779;"NT";"national2040";88.1157856763406
98.755;"NT";"national2040";88.1157856763406
98.735;"NT";"national2040";88.1157856763406
98.714;"NT";"national2040";88.1157856763406
98.695;"NT";"national2040";88.1157856763406
98.675;"NT";"national2040";88.1157856763406
98.655;"NT";"national2040";88.1157856763406
98.633;"NT";"national2040";88.1157856763406
98.612;"NT";"national2040";88.1157856763406
98.589;"NT";"national2040";88.1157856763406
98.567;"NT";"national2040";88.1157856763406
98.545;"NT";"national2040";88.1157856763406
98.523;"NT";"national2040";88.1157856763406
98.5;"NT";"national2040";88.1157856763406
98.478;"NT";"national2040";88.1157856763406
98.456;"NT";"national2040";88.1157856763406
98.434;"NT";"national2040";88.1157856763406
98.411;"NT";"national2040";88.1157856763406
98.387;"NT";"national2040";88.1157856763406
98.363;"NT";"national2040";88.1157856763406
98.339;"NT";"national2040";88.1157856763406
98.314;"NT";"national2040";88.1157856763406
98.289;"NT";"national2040";88.1157856763406
98.266;"NT";"national2040";88.1157856763406
98.243;"NT";"national2040";88.1157856763406
98.217;"NT";"national2040";88.1157856763406
98.191;"NT";"national2040";88.1157856763406
98.164;"NT";"national2040";88.1157856763406
98.137;"NT";"national2040";88.1157856763406
98.11;"NT";"national2040";88.1157856763406
98.083;"NT";"national2040";88.1157856763406
98.056;"NT";"national2040";88.1157856763406
98.026;"NT";"national2040";88.1157856763406
97.995;"NT";"national2040";88.1157856763406
97.964;"NT";"national2040";88.1157856763406
97.933;"NT";"national2040";88.1157856763406
97.901;"NT";"national2040";88.1157856763406
97.868;"NT";"national2040";88.1157856763406
97.834;"NT";"national2040";88.1157856763406
97.799;"NT";"national2040";88.1157856763406
97.766;"NT";"national2040";88.1157856763406
97.729;"NT";"national2040";88.1157856763406
97.693;"NT";"national2040";88.1157856763406
97.66;"NT";"national2040";88.1157856763406
97.627;"NT";"national2040";88.1157856763406
97.595;"NT";"national2040";88.1157856763406
97.561;"NT";"national2040";88.1157856763406
97.527;"NT";"national2040";88.1157856763406
97.493;"NT";"national2040";88.1157856763406
97.461;"NT";"national2040";88.1157856763406
97.429;"NT";"national2040";88.1157856763406
97.394;"NT";"national2040";88.1157856763406
97.361;"NT";"national2040";88.1157856763406
97.327;"NT";"national2040";88.1157856763406
97.296;"NT";"national2040";88.1157856763406
97.262;"NT";"national2040";88.1157856763406
97.228;"NT";"national2040";88.1157856763406
97.195;"NT";"national2040";88.1157856763406
97.162;"NT";"national2040";88.1157856763406
97.126;"NT";"national2040";88.1157856763406
97.091;"NT";"national2040";88.1157856763406
97.057;"NT";"national2040";88.1157856763406
97.024;"NT";"national2040";88.1157856763406
96.991;"NT";"national2040";88.1157174820769
96.958;"NT";"national2040";88.1153765107587
96.924;"NT";"national2040";88.1146945681224
96.887;"NT";"national2040";88.1138080426952
96.85;"NT";"national2040";88.1129215172678
96.81;"NT";"national2040";88.1118986033133
96.774;"NT";"national2040";88.1110120778861
96.736;"NT";"national2040";88.1101255524588
96.698;"NT";"national2040";88.109170832768
96.658;"NT";"national2040";88.1078751417589
96.615;"NT";"national2040";88.1070568105952
96.575;"NT";"national2040";88.1063066736952
96.534;"NT";"national2040";88.1054883425317
96.494;"NT";"national2040";88.1043972343135
96.455;"NT";"national2040";88.1029651547772
96.416;"NT";"national2040";88.1015330752408
96.375;"NT";"national2040";88.09982821865
96.333;"NT";"national2040";88.0979187792682
96.292;"NT";"national2040";88.0962139226773
96.251;"NT";"national2040";88.0945772603501
96.212;"NT";"national2040";88.0929405980228
96.17;"NT";"national2040";88.0911675471683
96.129;"NT";"national2040";88.0893944963139
96.089;"NT";"national2040";88.0876214454593
96.048;"NT";"national2040";88.0859165888684
96.006;"NT";"national2040";88.084143538014
95.964;"NT";"national2040";88.0823022928958
95.923;"NT";"national2040";88.0805974363049
95.877;"NT";"national2040";88.0786198026594
95.832;"NT";"national2040";88.0767785575414
95.79;"NT";"national2040";88.0749373124232
95.746;"NT";"national2040";88.0730278730414
95.702;"NT";"national2040";88.0711866279233
95.658;"NT";"national2040";88.0694135770688
95.613;"NT";"national2040";88.0674359434234
95.569;"NT";"national2040";88.0655946983052
95.526;"NT";"national2040";88.063753453187
95.481;"NT";"national2040";88.0619804023326
95.434;"NT";"national2040";88.0600709629507
95.391;"NT";"national2040";88.0585706891508
95.349;"NT";"national2040";88.0570704153508
95.306;"NT";"national2040";88.0559111128691
95.26;"NT";"national2040";88.0543426448055
95.212;"NT";"national2040";88.0523650111601
95.164;"NT";"national2040";88.0505237660418
95.117;"NT";"national2040";88.0486143266601
95.071;"NT";"national2040";88.0469776643329
95.024;"NT";"national2040";88.045272807742
94.977;"NT";"national2040";88.0434997568876
94.933;"NT";"national2040";88.0421358716148
94.886;"NT";"national2040";88.0406355978148
94.841;"NT";"national2040";88.0368167190513
94.798;"NT";"national2040";88.034429919824
94.754;"NT";"national2040";88.0321113148605
94.708;"NT";"national2040";88.0281560475696
94.657;"NT";"national2040";88.0268603565606
94.608;"NT";"national2040";88.0236552261697
94.559;"NT";"national2040";88.021541203997
94.511;"NT";"national2040";88.0193589875608
94.466;"NT";"national2040";88.0164266342244
94.417;"NT";"national2040";88.014449000579
94.369;"NT";"national2040";88.0135624751518
94.322;"NT";"national2040";88.0127441439882
94.272;"NT";"national2040";88.01165303577
94.222;"NT";"national2040";88.0108347046063
94.173;"NT";"national2040";88.0102891504973
94.12;"NT";"national2040";88.0063338832065
94.066;"NT";"national2040";88.0014920904884
94.012;"NT";"national2040";88.0012875076974
93.96;"NT";"national2040";88.0012875076974
93.908;"NT";"national2040";88.0011511191702
93.854;"NT";"national2040";88.0011511191702
93.799;"NT";"national2040";88.0011511191702
93.745;"NT";"national2040";88.0006055650611
93.69;"NT";"national2040";88.0001282052157
93.639;"NT";"national2040";87.9997872338975
93.598;"NT";"national2040";87.9995826511066
93.574;"NT";"national2040";87.999309874052
93.547;"NT";"national2040";87.9991052912612
93.522;"NT";"national2040";87.9991052912612
93.502;"NT";"national2040";87.9989689027339
93.476;"NT";"national2040";87.998764319943
93.453;"NT";"national2040";87.9986961256793
93.423;"NT";"national2040";87.9982869600975
93.397;"NT";"national2040";87.9981505715703
93.36;"NT";"national2040";87.9978096002521
93.319;"NT";"national2040";87.9971276576158
93.274;"NT";"national2040";87.9967866862976
93.231;"NT";"national2040";87.9966502977703
93.182;"NT";"national2040";87.9963093264521
93.129;"NT";"national2040";87.9957637723431
93.079;"NT";"national2040";87.9952864124975
93.024;"NT";"national2040";87.9945362755976
92.971;"NT";"national2040";87.9942634985431
92.912;"NT";"national2040";87.9937861386976
92.853;"NT";"national2040";87.9931041960613
92.793;"NT";"national2040";87.9925586419522
92.737;"NT";"national2040";87.992217670634
92.68;"NT";"national2040";87.9916039222614
92.622;"NT";"national2040";87.9914675337341
92.561;"NT";"national2040";87.9908537853614
92.502;"NT";"national2040";87.9905810083068
92.441;"NT";"national2040";87.9904446197795
92.38;"NT";"national2040";87.9902400369887
92.319;"NT";"national2040";87.9900354541977
92.264;"NT";"national2040";87.989967259934
92.228;"NT";"national2040";87.9898308714068
92.192;"NT";"national2040";87.989626288616
92.153;"NT";"national2040";87.9895580943523
92.114;"NT";"national2040";87.9895580943523
92.074;"NT";"national2040";87.989421705825
92.026;"NT";"national2040";87.989421705825
91.976;"NT";"national2040";87.9893535115613
91.927;"NT";"national2040";87.9892171230341
91.875;"NT";"national2040";87.9892171230341
91.822;"NT";"national2040";87.9892171230341
91.77;"NT";"national2040";87.9891489287705
91.715;"NT";"national2040";87.9890125402431
91.662;"NT";"national2040";87.9888079574523
91.608;"NT";"national2040";87.9886033746614
91.553;"NT";"national2040";87.9886033746614
91.499;"NT";"national2040";87.9882624033432
91.444;"NT";"national2040";87.9881260148159
91.389;"NT";"national2040";87.9877168492341
91.333;"NT";"national2040";87.9877168492341
91.277;"NT";"national2040";87.9876486549704
91.219;"NT";"national2040";87.9875122664432
91.163;"NT";"national2040";87.9875122664432
91.106;"NT";"national2040";87.9874440721796
91.047;"NT";"national2040";87.9871031008614
90.99;"NT";"national2040";87.9869667123342
90.935;"NT";"national2040";87.9865575467524
90.883;"NT";"national2040";87.9852618557433
90.833;"NT";"national2040";87.9831478335706
90.779;"NT";"national2040";87.9791243720161
90.723;"NT";"national2040";87.9744871620889
90.666;"NT";"national2040";87.9686224554163
90.584;"NT";"national2040";87.9525286091985
90.462;"NT";"national2040";87.950005421444
90.343;"NT";"national2040";87.9465957082623
90.224;"NT";"national2040";87.9427768294987
90.104;"NT";"national2040";87.9372530941443
89.985;"NT";"national2040";87.9322067186352
89.863;"NT";"national2040";87.9245689611081
89.741;"NT";"national2040";87.9169993978446
89.618;"NT";"national2040";87.9054745672904
89.495;"NT";"national2040";87.8970866728633
89.374;"NT";"national2040";87.8865165619999
89.25;"NT";"national2040";87.8755372855547
89.126;"NT";"national2040";87.8648307861639
89.003;"NT";"national2040";87.8546016466187
88.878;"NT";"national2040";87.8433495931189
88.753;"NT";"national2040";87.8275285239556
88.63;"NT";"national2040";87.8142306425468
88.508;"NT";"national2040";87.8044106685834
88.384;"NT";"national2040";87.788794182211
88.259;"NT";"national2040";87.7657445211024
88.135;"NT";"national2040";87.7517646970572
88.012;"NT";"national2040";87.7308290581214
87.888;"NT";"national2040";87.7125529954672
87.764;"NT";"national2040";87.6917537450585
87.641;"NT";"national2040";87.6768873955861
87.515;"NT";"national2040";87.6597024411501
87.39;"NT";"national2040";87.6389713850051
87.266;"NT";"national2040";87.6176265804873
87.14;"NT";"national2040";87.5964181644969
87.022;"NT";"national2040";87.5769146050973
86.898;"NT";"national2040";87.5608207588794
86.771;"NT";"national2040";87.5397487314162
86.645;"NT";"national2040";87.5234503024074
86.519;"NT";"national2040";87.4941949633081
86.393;"NT";"national2040";87.4729865473176
86.267;"NT";"national2040";87.4564153412543
86.151;"NT";"national2040";87.4413444089911
86.026;"NT";"national2040";87.4212271012188
85.903;"NT";"national2040";87.4022009016645
85.779;"NT";"national2040";87.3700814034926
85.656;"NT";"national2040";87.3524872834748
85.535;"NT";"national2040";87.3292330395752
85.412;"NT";"national2040";87.3114343367665
85.286;"NT";"national2040";87.2934310511669
85.159;"NT";"national2040";87.2729727720765
85.034;"NT";"national2040";87.2484910314315
84.907;"NT";"national2040";87.2250322047411
84.781;"NT";"national2040";87.2053240625505
84.654;"NT";"national2040";87.1848657834601
84.531;"NT";"national2040";87.1647484756878
84.405;"NT";"national2040";87.141357843261
84.281;"NT";"national2040";87.1207631756432
84.16;"NT";"national2040";87.1003048965527
84.034;"NT";"national2040";87.0794374518804
83.912;"NT";"national2040";87.0595247268991
83.79;"NT";"national2040";87.0277462000452
83.669;"NT";"national2040";87.0065377840547
83.545;"NT";"national2040";86.9821924319371
83.422;"NT";"national2040";86.9472087746923
83.298;"NT";"national2040";86.9206812061384
83.175;"NT";"national2040";86.8941536375844
83.053;"NT";"national2040";86.8651710755395
82.929;"NT";"national2040";86.8340062970583
82.806;"NT";"national2040";86.8135480179679
82.681;"NT";"national2040";86.7907029396502
82.557;"NT";"national2040";86.7628114858235
82.434;"NT";"national2040";86.7381251623876
82.31;"NT";"national2040";86.7118021766246
82.186;"NT";"national2040";86.6849336367524
82.063;"NT";"national2040";86.6539734410621
81.941;"NT";"national2040";86.6266275413446
81.817;"NT";"national2040";86.5966902596087
81.693;"NT";"national2040";86.5696853312094
81.57;"NT";"national2040";86.5439078995553
81.446;"NT";"national2040";86.5168347768923
81.326;"NT";"national2040";86.491671093611
81.2;"NT";"national2040";86.4656208849024
81.076;"NT";"national2040";86.4344561064212
80.951;"NT";"national2040";86.4116110281036
80.826;"NT";"national2040";86.3871974817222
80.702;"NT";"national2040";86.3618974099137
80.575;"NT";"national2040";86.3309372142235
80.451;"NT";"national2040";86.3033867317149
80.326;"NT";"national2040";86.2619928136885
80.2;"NT";"national2040";86.2342377483891
80.075;"NT";"national2040";86.2080511511534
79.952;"NT";"national2040";86.1835694105084
79.827;"NT";"national2040";86.1561553165272
79.701;"NT";"national2040";86.1294231651823
79.576;"NT";"national2040";86.0937575653011
79.45;"NT";"national2040";86.0647750032563
79.325;"NT";"national2040";86.032519116557
79.201;"NT";"national2040";85.9927618608578
79.077;"NT";"national2040";85.9670526234675
78.948;"NT";"national2040";85.9357514564591
78.82;"NT";"national2040";85.904382095187
78.692;"NT";"national2040";85.8473716907881
78.568;"NT";"national2040";85.8109559540071
78.442;"NT";"national2040";85.7745402172261
78.318;"NT";"national2040";85.7466487633994
78.193;"NT";"national2040";85.7139155168546
78.066;"NT";"national2040";85.6884108622551
77.941;"NT";"national2040";85.6546547017559
77.814;"NT";"national2040";85.6191936846657
